CustomerID,TransactionNo,Date,ProductNo,product,market_price,Quantity,CustomerNo
17,581492,28-07-2021,22614,"Disposable Bamboo Wood Skewers/Pickers - For Use With Barbecue, 8 Inch",250,1,15492
17,581492,29-07-2021,22615,Gulab Jamun - Gol M Gol,230,4,15492
17,581492,30-07-2021,22616,Aloe Vera Kanti - Body Cleanser Soap,15,1,15492
17,581492,02-08-2021,22619,Refillable Gas Lighter With Flame (27.5cm),199,4,15492
17,581492,03-08-2021,22620,"Garbage Bags - Compostable, 100% Corn Starch, Large, Green, Mono-Carton(24x32 Inches)",540,3,15492
17,581492,04-08-2021,22621,"Focus - Super Dog Food, For Adults",4250,2,15492
17,581492,05-08-2021,22629,Room Air Freshener Spray - Rose Garden,149,1,15492
17,581492,06-08-2021,22630,Toilet Cleaner Clinging Bleach Gel,300,1,15492
17,581492,09-08-2021,22632,Organic - Sambar Powder,60,1,15492
17,581492,10-08-2021,22633,Choco Delite Bar,420,1,15492
17,581492,11-08-2021,22634,Pain Relief Cream,125,1,15492
17,581492,12-08-2021,22650,Luna Water/Juice/Whisky Tumbler,684,2,15492
17,581492,13-08-2021,22651,Marvel Avengers Small 304 Stainless Steel Lunch Box/Tiffin Box - HMHTLB 73357-AV,399,1,15492
17,581492,16-08-2021,22653,Silicone Pacifier Step 2 - Purple Flower,249,16,15492
17,581492,17-08-2021,22654,Olive Oil,299,2,15492
17,581492,18-08-2021,22659,"Cerelac Baby Cereal with Milk - Wheat Apple, From 6-12 Months, Rich in Iron",199,1,15492
17,581492,19-08-2021,22666,Rockers - Chocolate laddu,299,5,15492
17,581492,20-08-2021,22693,Muffin/Cup Cake - Vanilla,159,3,15492
17,581492,23-08-2021,22694,Gunpowder Temple of Heaven Hand Rolled Green Tea,1198,1,15492
17,581492,24-08-2021,22697,Cool Wind Eau De Toilette Deodorant,279,1,15492
17,581492,25-08-2021,22699,Sausage - Chicken Piri Piri,325,2,15492
17,581492,26-08-2021,22701,"Kesari Shakti Kalp Chyawanprash - Immunity Booster With Gold, Silver & Saffron",450,5,15492
17,581492,27-08-2021,22703,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,798,6,15492
17,581492,30-08-2021,22712,"Air Freshener - Lavender Flavoured, Paper, BB1100",58,1,15492
17,581492,31-08-2021,22713,Edam Ball Cheese - Diced,380,1,15492
17,581492,01-09-2021,22714,Green Chilly - Chopped,22.5,2,15492
17,581492,02-09-2021,22716,Channa Masala,35,3,15492
17,581492,03-09-2021,22717,Red Pasta Sauce,40,1,15492
17,581492,06-09-2021,22720,100% Pure Honey - Worlds No.1 Honey Brand With No Sugar Adulteration,170,2,15492
17,581492,07-09-2021,22725,Disney Cinderella Princess PVC Embossed Pencil Bag - HMHTPB 72231-CIN,199,1,15492
17,581492,08-09-2021,22726,Prosto-8 Tablet,150,4,15492
17,581492,09-09-2021,22727,Exfoliating Walnut Scrub,215,4,15492
17,581492,10-09-2021,22730,"Accurate Seal Plastic Tea, Coffee, Sugar Storage Container/Canister - Blue",252,1,15492
17,581492,13-09-2021,22741,Mousepad With Gel & Wrist Support,150,4,15492
17,581492,14-09-2021,22745,Premium Raw Organic Holy Basil Seeds,165,2,15492
17,581492,15-09-2021,22748,"Namkeen - Murku, Ribbon",55,1,15492
17,581492,16-09-2021,22749,Organic - Green Peas/Ona Batani,199,1,15492
17,581492,17-09-2021,22751,Chewy Mints - Lemon,50,2,15492
17,581492,20-09-2021,22753,Plain Container Jumbo Combo Set - Blue,469,1,15492
17,581492,21-09-2021,22754,Nacho Crisps - Cheese & Herbs,20,1,15492
17,581492,22-09-2021,22757,Syrup - Peach,895,3,15492
17,581492,23-09-2021,22758,Disney Frozen 304 Stainless Steel Lunch Box/Tiffin Box - HMWWLB 85274-FZ,699,2,15492
17,581492,24-09-2021,22763,Jack Fruit Chips,120,1,15492
17,581492,27-09-2021,22768,Organic Sona Masoori White Rice/Akki,875,2,15492
17,581492,28-09-2021,22776,Pet Food - Variety Stix,440,1,15492
17,581492,29-09-2021,22795,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,95,1,15492
17,581492,30-09-2021,22798,"Deccan Gold - Premium Filter Coffee, 80:20 Blend",120,3,15492
17,581492,01-10-2021,22800,Multigrain Chips - Dahi Papdi Chaat,35,3,15492
17,581492,04-10-2021,22809,Shikanji & Chaat Savoury Taste Makers,295,1,15492
17,581492,05-10-2021,22811,Value Pack - Blueberry Almond Crisps + California Pistachio Crunch,499,1,15492
17,581492,06-10-2021,22814,Sensitive - With Anti-Sensitivity & Fluoride Toothpaste,160,9,15492
17,581492,07-10-2021,22815,"Bucket - Super, Green",210,18,15492
17,581492,08-10-2021,22816,"Eau De Parfum - Hydra Energy, For Men",399,2,15492
17,581492,11-10-2021,22817,Safe Sun Sun Block Cream PA+ - SPF 20,190,5,15492
17,581492,12-10-2021,22818,Chandan Kesar Haldi Face Pack,485,6,15492
17,581492,13-10-2021,22819,Hazel Nut,455,3,15492
17,581492,14-10-2021,22835,Pickle - Avakkai,57,3,15492
17,581492,15-10-2021,22865,French Lavender Oil & Rose Water Face Wash,310,2,15492
17,581492,18-10-2021,22866,Green Moong//Hesaru Kaalu - Split,160,3,15492
17,581492,19-10-2021,22867,Bio Papaya Scrub Wash,270,4,15492
17,581492,20-10-2021,22881,"Organic Red Gram/Tur Dal - Split, Skinned",135,1,15492
17,581492,21-10-2021,22885,"Clothes Storage Laundry Bag - Text Printed, Blue, BB-549",528,1,15492
17,581492,22-10-2021,22888,Ramen Noodle Soup - Kimchi,110,1,15492
17,581492,25-10-2021,22890,Eyeconic Kajal,275,1,15492
17,581492,26-10-2021,22898,Stainless Steel Water Bottle - Red BB 508,440,1,15492
17,581492,27-10-2021,22899,Nilgiris Green Teabags - Anicca Chamomile,425,2,15492
17,581492,28-10-2021,22900,4mm Aluminium Kadai With Handle - Silver,999,3,15492
17,581492,29-10-2021,22905,Select - Chhole Masala,75,1,15492
17,581492,01-11-2021,22907,Borosilicate Glass Round Container With Lid - Green,329,1,15492
17,581492,02-11-2021,22909,Protein Bars - Peanut Cocoa,600,5,15492
17,581492,03-11-2021,22910,2X French Perfume Fabric Conditioner,450,7,15492
17,581492,04-11-2021,22914,Chilli Powder/Menasina Pudi,60,1,15492
17,581492,05-11-2021,22922,Madras Sambar Powder,40,6,15492
17,581492,08-11-2021,22924,Frappuccino - Coffee,350,6,15492
17,581492,09-11-2021,22928,Cup Noodles - Italiano,50,1,15492
17,581492,10-11-2021,22940,"Cat Care - Comfort Bowl, 32Oz GIb1010",360,1,15492
17,581492,11-11-2021,22941,Sylvana Whisky Glass Tumbler,660,2,15492
17,581492,12-11-2021,22943,Flavoured Milk - Pista,100,1,15492
17,581492,15-11-2021,22948,India's No 1 Fluoride Free Toothpaste,282,4,15492
17,581492,16-11-2021,22951,Mild Cheddar - Red Portion,449,2,15492
17,581492,17-11-2021,22952,Wassup Pup Sulphate Free Puppy Shampoo,390,2,15492
17,581492,18-11-2021,22955,Pinnacle Pride Lunch/Tiffin Kit - Yellow,600,1,15492
17,581492,19-11-2021,22960,Red Hot Anti Germ Mouthwash,230,2,15492
17,581492,22-11-2021,22961,Premium Eau De Toilette,2199,9,15492
17,581492,23-11-2021,22962,"Coffee Roasters - Dark Vienna Roast, French Press",450,3,15492
17,581492,24-11-2021,22963,Pure Shilajit - Resin Form,1450,3,15492
17,581492,25-11-2021,22964,Pickle - Chicken,265,1,15492
17,581492,26-11-2021,22965,Taft Ultimate Hair Lacquer Ultimately Strong 6,395,1,15492
17,581492,29-11-2021,22966,Vinegar - Apple Cider Vinegar + Garcinia,599,4,15492
17,581492,30-11-2021,22969,Baby Powder,235,6,15492
17,581492,01-12-2021,22975,Aloe 90% Soothing Gel,400,2,15492
17,581492,02-12-2021,22976,Assam Tea,80,1,15492
17,581492,03-12-2021,22977,In-Shower Hair Removal Cream For Men & Women - Normal Skin,450,1,15492
17,581492,06-12-2021,22979,Chicken Nuggets,269,2,15492
17,581492,07-12-2021,22980,Organic - Pumpkin Seeds/Kumbalakayi Bija,475,1,15492
17,581492,08-12-2021,22982,Atlantic Salmon - Smoked  Presliced,1180,3,15492
17,581492,09-12-2021,22983,Evening Primrose Oil - Vegetarian Capsule (500 mg),295,1,15492
17,581492,10-12-2021,22984,Beetroot - Julienne,32.5,1,15492
17,581492,13-12-2021,22988,"Green Tea - Tulsi, Good Morning",150,1,15492
17,581492,14-12-2021,22989,Fabric Conditioner - Rose Fresh,450,2,15492
17,581492,15-12-2021,22992,"Graphene Anion Day Use, L",120,3,15492
17,581492,16-12-2021,22993,Istanbul Juice/Whisky Glass Tumbler,558,3,15492
17,581492,17-12-2021,22995,Organic - White Pepper,75,4,15492
17,581492,20-12-2021,22996,Diet Chivda,50,5,15492
17,581492,21-12-2021,22997,Chilli Garlic Aioli Dip,200,1,15492
17,581492,22-12-2021,22998,Jasmine Heart Bath Personal Care Gift Set,2000,4,15492
17,581492,23-12-2021,22999,"Loofah/Sponge Scrubber/Body - Pink, BH-064D PNK",189,1,15492
17,581492,24-12-2021,23005,Safe Sun Kids Sun Block Cream - SPF 25,335,4,15492
17,581492,27-12-2021,23007,Pasta & Pizza Sauce - No Onion & No Garlic,89,1,15492
17,581492,28-12-2021,23009,Soap Case - Glory,85,2,15492
17,581492,29-12-2021,23012,Peanut Butter - Chunky,299,1,15492
17,581492,30-12-2021,23013,Skin Gel - Under Eye,189,2,15492
17,581492,31-12-2021,23014,"Honey Comb Touch Non-Stick Flat Tawa - 260 mm, Black",799,1,15492
17,581492,01-01-2021,23050,"Face Mask - Pro Tech 95, 6 layered, Medium, MK18003",299,1,15492
17,581492,04-01-2021,23051,Hand Soap - Lavender & Chamomile,225,1,15492
17,581492,05-01-2021,23052,Durum Wheat Pasta- Penne Rigate 500 g Carton + Pasta Sauce- Arrabbiata 400 g Jar,598,5,15492
17,581492,06-01-2021,23053,Oil - Gingelly,299,1,15492
17,581492,07-01-2021,23054,Ragi - Whole,60,1,15492
17,581492,08-01-2021,23074,"Capsules - Shilajit Gold for Strength, Stamina & Power",430,1,15492
17,581492,11-01-2021,23076,100% Melamine 3D Soup Spoon - Blue,264,3,15492
17,581492,12-01-2021,23077,Signature Gold Dark Vanilla & Oud Wood Perfume,450,3,15492
17,581492,13-01-2021,23082,"Super Moist Cake Mix - Yellow, Imported",445,1,15492
17,581492,14-01-2021,23083,"Organic Pure Sweetener Blend - 1:4 Sugar Replacement Powder, Unbleached",499,1,15492
17,581492,15-01-2021,23084,"100% Whey Protein, Rich Chocolate",2000,57,15492
17,581492,18-01-2021,23088,Chemba Puttu Podi,145,1,15492
17,581492,19-01-2021,23089,Ratnagiri Alphonso,120,4,15492
17,581492,20-01-2021,23093,Water Wiper - Nano,149,3,15492
17,581492,21-01-2021,23103,Tomato Salsa Dip - Enjoy With Nacho Chips,175,2,15492
17,581492,22-01-2021,23110,Canadian Grade A Maple Syrup,535,1,15492
17,581492,25-01-2021,23111,"Harippa Roasted Seeds - Pumpkin, Cheesy Onion",120,1,15492
17,581492,26-01-2021,23112,Premium - 3 Follow-Up Formula,595,1,15492
17,581492,27-01-2021,23118,Hand Wash - Green Apple,198,1,15492
17,581492,28-01-2021,23158,Energy Bar Hazelnut Magic 6 pcs + Energy Bar Oat & Apricot 6 pcs,600,1,15492
17,581492,29-01-2021,23165,Stevia Tablets Dispenser,120,2,15492
17,581492,01-02-2021,23166,"Steel Spoon set - Ice cream, Monde",150,2,15492
17,581492,02-02-2021,23168,My Dream For Him - Perfumed Deodorant Natural Spray,295,2,15492
17,581492,03-02-2021,23171,Imli Khajoor Chutney,90,1,15492
17,581492,04-02-2021,23172,Water & Juice Glass - Long,1099,1,15492
17,581492,05-02-2021,23173,Dry Dates/Kharjura/Chuara,699,1,15492
17,581492,08-02-2021,23175,Express Shine Sponge - Black,72,1,15492
17,581492,09-02-2021,23177,"Storewell Airtight Plastic Container - Transparent, With Purple Lid",769,1,15492
17,581492,10-02-2021,23183,Olive Oil - Pomace,499,3,15492
17,581492,11-02-2021,23184,Chai/100% Melamine Water/Juice Tumbler - Red,192,2,15492
17,581492,12-02-2021,23188,100% Green Tea,149,1,15492
17,581492,15-02-2021,23191,Papad - Special Punjabi Masala,90,1,15492
17,581492,16-02-2021,23194,"Anti Viral & Anti Pollution N95 Face Mask - Tesu, Large, Assorted",1195,1,15492
17,581492,17-02-2021,23196,Cookies - Cashew,40,1,15492
17,581492,18-02-2021,23197,"Plastic Bucket With Handle - Off Ivory, New Nova, 15400",307,2,15492
17,581492,19-02-2021,23198,Millet Idly & Dosa Batter,100,2,15492
17,581492,22-02-2021,23204,Plastic Clip Mop - 350,349,6,15492
17,581492,23-02-2021,23205,"Prawns, Peeled & Deveined",699,3,15492
17,581492,24-02-2021,23212,Serum Vegital Perfecting Toning Lotion - For All Skin Types,850,7,15492
17,581492,25-02-2021,23213,"Spring Roll Sheets - 6""x6""",110,7,15492
17,581492,26-02-2021,23220,Fiesta Serving Bowl With Serving Spoon - Assorted Colour,564,2,15492
17,581492,01-03-2021,23224,"Glass Water Bottle With Round Base - Yellow, B1367",499,1,15492
17,581492,02-03-2021,23229,Small Jars Set With Printed Lids,130,2,15492
17,581492,03-03-2021,23234,Tasty Masala Coated Peanuts,147,4,15492
17,581492,04-03-2021,23241,Masala - Paneer,42,3,15492
17,581492,05-03-2021,23243,Singhara Atta - Gluten Free,140,1,15492
17,581492,08-03-2021,23245,"Plastic Dustbin/Garbage Bin - Green With Black, Polka Dots, Bon Bon, 12081P-M-B",320,7,15492
17,581492,09-03-2021,23247,"Steel Storage/Lunch Container - No.14, Blue, Klip It",328,3,15492
17,581492,10-03-2021,23264,Pink/Rosa Beauty Bathing Bar,215,3,15492
17,581492,11-03-2021,23265,Sesame Oil - Cold Pressed,195,3,15492
17,581492,12-03-2021,23266,Purifying Neem Facial Wipes,200,2,15492
17,581492,15-03-2021,23274,Fruit Juice - Mango Delight,200,3,15492
17,581492,16-03-2021,23275,International Italian Mushroom Soup,65,2,15492
17,581492,17-03-2021,23280,"Plates - Marine Fish, Medium",1272,2,15492
17,581492,18-03-2021,23284,Pumpkin - Organically Grown,35,1,15492
17,581492,19-03-2021,23285,Baby Wipes - Gentle,44,1,15492
17,581492,22-03-2021,23287,Face Scrub De Tan With Walnut Granules,350,1,15492
17,581492,23-03-2021,23290,Hazelnut Kernel,170,1,15492
17,581492,24-03-2021,23292,Mutton Delicate Chops,550,1,15492
17,581492,25-03-2021,23293,Snail Moisture Mask Sheet,180,3,15492
17,581492,26-03-2021,23294,Nutri-licious Masala Veg Atta Noodles - Pouch,94,1,15492
17,581492,29-03-2021,23295,Masala - Mumbai Bhaji Pav,35,4,15492
17,581492,30-03-2021,23298,Squash - Sarasaparilla/Nannari/Sugandhi Root,140,2,15492
17,581492,31-03-2021,23299,Pure Country Jaggery/Bella Powder,97,1,15492
17,581492,01-04-2021,23300,"Steel Storage/Lunch Container - No.21, Pink, Klip It",199,3,15492
17,581492,02-04-2021,23301,"Sanitary Pads - XL Plus Wings, Ultra",170,6,15492
17,581492,05-04-2021,23307,Herbal Peptide + Hyaluronic 4% Firming Serum - Complete Age Control Concentrate,1800,7,15492
17,581492,06-04-2021,23308,Agar Agar Vegetarian Gelatin,449,1,15492
17,581492,07-04-2021,23309,Green Tea - Jasmine,195,2,15492
17,581492,08-04-2021,23310,Sapphire Storage Container - Assorted Colour,301,4,15492
17,581492,09-04-2021,23311,Secondary Class Students - Online Learning,256,1,15492
17,581492,12-04-2021,23312,"Apple - Green, Premium",181.25,6,15492
17,581492,13-04-2021,23313,3-In-1 Conditioning Shampoo,225,4,15492
17,581492,14-04-2021,23314,Makhana - Himalayan Salt & Pepper,79,1,15492
17,581492,15-04-2021,23319,Gold Flash - Mosquito Repellent Combo Machine & Refill,178,3,15492
17,581492,16-04-2021,23322,Maharasnadi Kwath,175,1,15492
17,581492,19-04-2021,23323,Aloe Face Wash Gel,120,6,15492
17,581492,20-04-2021,23328,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",700,5,15492
17,581492,21-04-2021,23332,Hot & Cold Jug - Thermo Tuff,435,1,15492
17,581492,22-04-2021,23334,PP Apple Belt,30,1,15492
17,581492,23-04-2021,23336,Shade Revive Plant Based Liquid Laundry Detergent,309,1,15492
17,581492,26-04-2021,23340,Sensual - Handmade Jasmine Bathing Bar With Natural Chunks,199,3,15492
17,581492,27-04-2021,23345,El Paso Deodorant,250,1,15492
17,581492,28-04-2021,23347,Complete Detergent Washing Powder,280,1,15492
17,581492,29-04-2021,23349,Classic Chicken Delite Soup,55,2,15492
17,581492,30-04-2021,23351,Kitchen Cloth - Big,99,5,15492
17,581492,03-05-2021,23352,Sugar Free Butter Cookies,40,1,15492
17,581492,04-05-2021,23353,Chef Curated Marinade Pahadi,120,3,15492
17,581492,05-05-2021,23354,Pro 4 Shaving Razor for Men - Blade + Handle + Cap,299,4,15492
17,581492,06-05-2021,23357,Curcumin Imbued Honey,499,1,15492
17,581492,07-05-2021,23358,Flakes - Ragi,60,1,15492
17,581492,10-05-2021,23365,Sports Sunscreen Lotion SPF 50,380,1,15492
17,581492,11-05-2021,23366,Tea - Masala Vasala,449,5,15492
17,581492,12-05-2021,23367,"Diabetic Care - Apple Cider Vinegar Blended With Bermuda Grass, Guava Leaf Juice & Honey",499,10,15492
17,581492,13-05-2021,23368,Papaya & Apricot Anti Tan Scrub,260,2,15492
17,581492,14-05-2021,23581,Pasta - Orecchiette,325,3,15492
17,581492,17-05-2021,21928,Bio Green - Apple Fresh Daily Purifying Shampoo & Conditioner,99,2,15492
17,581492,18-05-2021,21929,Olive Pomace Oil,2800,1,15492
17,581492,19-05-2021,85099C,Green Stuffed Hot Pepper Pickle,250,7,15492
17,581492,20-05-2021,23199,Organic Basmati Rice/Basmati Akki - White,250,2,15492
17,581492,21-05-2021,23200,UV Away Moist Jumbo Sun Block,1200,1,15492
17,581492,24-05-2021,23202,"LED Bulb - 12 Watt, Cool White, B22",269,2,15492
17,581492,25-05-2021,23343,Crunchy Cinnamon Almond Butter,389,4,15492
17,581492,26-05-2021,23344,MaxFresh Pink Spicy Fresh Gel Toothpaste - Rajasthan Royals Special Edition Pack,105,5,15492
17,581492,27-05-2021,23583,Elegance Deodorant - For Men,199,2,15492
17,581492,28-05-2021,20727,Natural Baby Wash,149,2,15492
17,581492,31-05-2021,20728,Bajra Pearls - Roasted,89,1,15492
17,581492,01-06-2021,20725,Tamarind/Hunisehannu,65,1,15492
17,581492,02-06-2021,20726,Kitchen Towel Paper Reusable Tissue Washable,180,1,15492
17,581492,03-06-2021,22662,Organic Bisibelebath Mix - Kodo Millet,115,1,15492
17,581492,04-06-2021,23206,Wisal Dhabab Perfume Deodorant For Men,299,3,15492
17,581492,07-06-2021,23208,Palakkad Red Matta Boiled Rice - Unda,350,3,15492
17,581492,08-06-2021,23375,Olive Vegetable Oil,165,1,15492
17,581492,09-06-2021,23437,Hearts & Kisses For Women,599,1,15492
17,581492,10-06-2021,22821,Chocos - Moons & Stars,175,3,15492
18,581493,11-06-2021,79190B,Instant Diet Popcorn - Contains Olive Oil,10,15,12423
18,581493,14-06-2021,79190A,Ultra Mosquito Repellant Refill - Floral Fragrance,72,15,12423
18,581493,15-06-2021,22915,Con Con Corn Chips - BBQ,120,12,12423
18,581493,16-06-2021,22151,Disinfectant Surface Sanitizer,79,24,12423
18,581493,17-06-2021,22632,Surekha Boiled Rice,300,12,12423
18,581493,18-06-2021,22865,Peri Peri Masala,48,12,12423
18,581493,21-06-2021,20718,Haldi Drops,190,10,12423
18,581493,22-06-2021,79190B,Pasta - 37B Penne Rigate,115,12,12423
18,581493,23-06-2021,71459,Asafoetida Powder,160,12,12423
18,581493,24-06-2021,84945,Face Wash - Blush & Glow Strawberry Gel,205,12,12423
18,581493,25-06-2021,22356,Blueberry Almond Crisps,225,10,12423
18,581493,28-06-2021,20724,"Toothpaste - Whitening, Cavity Protection, 150 G",100,10,12423
18,581493,29-06-2021,23204,"Bathing/Cleaning Bucket - With Plastic Handle, Mango Yellow, L1145PH-LT MY",408,10,12423
18,581493,30-06-2021,21108,Organic Puttu - Pearl Millet,68,18,12423
18,581493,01-07-2021,22252,Muesli - Gluten Free,790,12,12423
18,581493,02-07-2021,22807,Organic Powder - Red Chilly,55,6,12423
19,581494,05-07-2021,23084,Thyme,109,24,12518
19,581494,06-07-2021,21559,"Steel Deep Dabba/Storage Container - No. 14, Plain",459,6,12518
19,581494,07-07-2021,21506,"Coco Oval Basket With Lid - Medium, Assorted Colour",182,12,12518
19,581494,08-07-2021,22716,Aluminium Induction Base Flat Bottom Patila Tope Pot - Silver,599,12,12518
19,581494,09-07-2021,22556,"Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron",15,12,12518
19,581494,12-07-2021,22328,Pickle - Prawn,225,6,12518
19,581494,13-07-2021,22730,Stand & Pee Reusable Portable Urination Funnel For Women,275,4,12518
19,581494,14-07-2021,22633,Original Scent - Dry Skin Moisturiser With Cherry Almond Essence,499,12,12518
19,581494,15-07-2021,22326,Cookies-Choco Ripple Cookies,40,6,12518
19,581494,16-07-2021,10125,"Executive Lunch Box - Small, T Blue",390,20,12518
19,581494,19-07-2021,23367,Room Freshener - Soul Blossom Jasmine,149,24,12518
19,581494,20-07-2021,22551,Sauce - Chilli,200,12,12518
19,581494,21-07-2021,22554,"Copper Water Fliptop Bottle - Hammered, Plain",1299,12,12518
19,581494,22-07-2021,22549,Himalayan Raw Apple Cider Vinegar,370,12,12518
19,581494,23-07-2021,23388,"Toothbrush - 360 Degree Flosstip, Soft",190,4,12518
19,581494,26-07-2021,23390,Purifying Neem Face Wash,63,4,12518
19,581494,27-07-2021,23389,Opalware Classique 2 Dinner Set - Mystrio Black,3395,4,12518
20,581495,28-07-2021,23535,Black Sliced Olives,200,12,14051
20,581495,29-07-2021,22699,Diatrin Tablets - Controls Sugar Naturally,65,12,14051
20,581495,30-07-2021,22698,"Hangable Dress Shaped Hand/Basin Towel - Cream, Bh-038 Crm",260,12,14051
20,581495,02-08-2021,22697,6 Oil Nourish Conditioner,199,12,14051
20,581495,03-08-2021,22633,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS10",5600,18,14051
20,581495,04-08-2021,15056N,"Chips - Potato, Masala",45,36,14051
20,581495,05-08-2021,23439,Dates Powder - Natural Sweetener,300,36,14051
20,581495,06-08-2021,48138,Coconut Scraper - Sleek,225,10,14051
20,581495,09-08-2021,21523,Infant Formula Baby Food Powder - Stage 1,715,10,14051
20,581495,10-08-2021,21877,Organic - Whole Wheat Ajwain Jaggery Teething Sticks,175,12,14051
20,581495,11-08-2021,21871,Pre Shave Foam - Classic Lemon Lime,199,18,14051
20,581495,12-08-2021,22798,Onion - Organically Grown,43.75,36,14051
20,581495,13-08-2021,23173,Cheese Spread - Asli Pepper,135,6,14051
20,581495,16-08-2021,22423,Lollygum,125,10,14051
21,581496,17-08-2021,22664,Pet Selo Container Set - Silver,362,20,16558
21,581496,18-08-2021,22721,Amritsari Marinade,69,12,16558
21,581496,19-08-2021,72800E,Sriracha Hot Chilli Sauce,180,12,16558
21,581496,20-08-2021,23313,Brightening Booster Orange Shower Gel,299,10,16558
21,581496,23-08-2021,22952,Icecream Mix- Chocolate,48,24,16558
21,581496,24-08-2021,22909,Spices - Whole White Pepper,250,12,16558
21,581496,25-08-2021,23298,Comb - Derby Deluxe No 61,40,3,16558
21,581496,26-08-2021,23598,Scissors - Stylish Cut,220,6,16558
21,581496,27-08-2021,16169E,Sylvana Shot Glass Tumbler,438,25,16558
21,581496,30-08-2021,23351,"Padded Lead - 1 inch, Blue Colour",730,12,16558
21,581496,31-08-2021,23350,Pimple Clear & Germ Removal Face Wash,249,24,16558
21,581496,01-09-2021,22865,Organic Peanut Flax Chutney - Spicy Podi Flavour,130,24,16558
21,581496,02-09-2021,22632,Manuka Honey Multifloral,1999,12,16558
21,581496,03-09-2021,22835,Everfresh Morning Rose Dew Gel Blocks,65,4,16558
21,581496,06-09-2021,22112,Organic Tamarind/Hunisehannu,339,6,16558
21,581496,07-09-2021,23355,"Muffin - Rich Chocolate, Whole Wheat (Eggless)",289,4,16558
21,581496,08-09-2021,22314,Cheesy Corn Triangles,160,24,16558
21,581496,09-09-2021,22313,Rejuvenating Cucumber & Aloe Vera Face Pack For Skin,180,12,16558
21,581496,10-09-2021,23084,Opalware Ivory Multiutility Bowl Set - Autumn Shadow,225,18,16558
21,581496,13-09-2021,20831,Cheese Crunchy Layered Crackers,150,12,16558
21,581496,14-09-2021,21115,Kitchen & Household Daily Cleaning - Reusable Cloth,180,8,16558
21,581496,15-09-2021,21462,Glass Water/Juice Tumbler - Summer,485,8,16558
21,581496,16-09-2021,22076,Pearl Whitening Peel Off Mask,180,24,16558
21,581496,17-09-2021,22190,Plastic Watering Can - Green,599,24,16558
21,581496,20-09-2021,22215,Lemon Grass,12.5,6,16558
21,581496,21-09-2021,22220,Professional Salon Series Platinum Silver Facial Kit,1600,6,16558
21,581496,22-09-2021,22464,Medium Prawns,250,12,16558
21,581496,23-09-2021,22465,"Stainless Steel Spices Bottle/Holder - Silver, BB 543",809,12,16558
21,581496,24-09-2021,22539,Organic - Chana Masala,65,48,16558
21,581496,27-09-2021,22544,"Body Bath Loofah/Sponge/Scrubber - Double Loop Hangable - Grey, BH011GRY",219,48,16558
21,581496,28-09-2021,23438,Fibre Rich Muesli For Breakfast + Cranberry Blueberry Muesli Fibre (each 1kg),1190,12,16558
21,581496,29-09-2021,23437,Immunity Booster Natural Remedial Drink,395,12,16558
22,581497,30-09-2021,20719,"Copper Bottle - Matt Finish, Duke, BBCB03",1299,33,17497
22,581497,01-10-2021,20723,Syrup,200,42,17497
22,581497,04-10-2021,20724,Microfiber Multipurpose Cloth,140,55,17497
22,581497,05-10-2021,21212,Paste - Ginger & Garlic,75,7,17497
22,581497,06-10-2021,21238,Sugar/Sakkare - Refined,295,8,17497
22,581497,07-10-2021,21242,Namkeen - Lite Chiwda,10,2,17497
22,581497,08-10-2021,21479,Men Expert White Activ Intensive Whitening Foam,499,25,17497
22,581497,11-10-2021,21481,Shai Mix,155,1,17497
22,581497,12-10-2021,21481,Menthol Cool 500 ml + Laundry San- Fresh Linen 480 ml,363,1,17497
22,581497,13-10-2021,21484,Daily Face Care Lotion Oil Balance - Combination To Normal Skin,130,1,17497
22,581497,14-10-2021,21668,Nano Sun Block Sun Protective Cream Spf 60,455,1,17497
22,581497,15-10-2021,21670,Women Well Being Capsules,210,1,17497
22,581497,18-10-2021,21671,Men Expert Hydra Power Duo Foam Cleanser,499,1,17497
22,581497,19-10-2021,21672,Bounce Biscuits - Orange Creme,30,6,17497
22,581497,20-10-2021,21673,Organic - Parmal Rice,499,1,17497
22,581497,21-10-2021,21714,Chicken Classic Salami,140,2,17497
22,581497,22-10-2021,22110,EDT Spray - Sport Style For Men,595,7,17497
22,581497,25-10-2021,22111,"Shot Body Spray - Absolute Series, Craze",225,5,17497
22,581497,26-10-2021,22112,W3 Perfume Spray - For Women,420,13,17497
22,581497,27-10-2021,22114,Nut Cracker,48,48,17497
22,581497,28-10-2021,22197,Alphabytes,145,68,17497
22,581497,29-10-2021,22355,Herbal Aloevera Neem & Basil Facial Massage Gel,215,110,17497
22,581497,01-11-2021,22356,Steel Lunch/Tiffin Box Set With Bag - Tiffany,900,25,17497
22,581497,02-11-2021,22356,"Christmas Decorative Tree - Big, 5 Ft",1149,1,17497
22,581497,03-11-2021,22423,Tea Spoon - Super Pack,170,8,17497
22,581497,04-11-2021,22725,Basmati Rice/Basmati Akki - Dubar,110,3,17497
22,581497,05-11-2021,22726,Pro Keratin & Argan Oil Hair Nourishing Smooth Therapy Spray,499,1,17497
